Date,LTP,Change,High,Low,Open,Quantity,Turnover
2024-07-04,252.20,-1.06,257.00,252.10,255.00,"44,853","11,393,001.30"
2024-07-07,254.00,0.71,256.70,253.20,255.00,"33,014","8,406,998.70"
2024-07-08,251.00,-1.18,259.00,250.20,250.20,"27,665","6,976,386.60"
2024-07-09,255.00,1.59,255.00,250.00,250.10,"36,560","9,253,671.30"
2024-07-10,258.00,1.18,259.90,253.00,259.00,"49,262","12,624,731.00"
2024-07-11,266.30,3.22,266.30,256.00,259.00,"150,498","39,693,590.20"
2024-07-14,269.50,1.2,282.00,267.00,271.60,"84,911","22,988,535.10"
2024-07-15,268.20,-0.48,274.80,267.00,274.00,"68,934","18,618,656.80"
2024-07-16,285.00,6.26,289.00,268.00,270.00,"215,541","60,701,059.90"
2024-07-17,286.40,0.49,294.00,281.50,285.10,"186,266","53,379,497.30"
2024-07-18,303.00,5.8,303.00,285.00,290.00,"359,724","105,927,602.10"
2024-07-21,321.00,5.94,324.00,298.00,309.00,"365,342","113,765,567.00"
2024-07-22,333.90,4.02,337.00,316.00,325.00,"404,105","132,652,459.12"
2024-07-23,348.50,4.37,349.90,327.00,340.00,"220,357","76,052,975.50"
2024-07-24,335.00,-3.87,351.00,327.00,351.00,"348,585","117,198,852.60"
2024-07-25,332.00,-0.9,340.00,328.20,340.00,"300,718","99,999,024.70"
2024-07-28,334.00,0.6,349.00,326.50,338.60,"159,019","52,819,132.90"
2024-07-29,341.00,2.1,353.00,331.00,331.00,"354,002","122,402,249.90"
2024-07-30,363.00,6.45,365.00,341.00,345.00,"418,059","148,447,854.90"
2024-07-31,385.00,6.06,397.80,370.00,370.20,"407,836","157,853,911.40"
2024-08-01,387.00,0.52,396.00,378.10,387.00,"350,339","135,418,076.10"
2024-08-05,399.50,3.23,407.00,376.00,394.00,"373,912","147,627,954.30"
2024-08-06,378.30,-5.31,414.00,378.00,402.00,"575,945","228,878,034.20"
2024-08-07,404.00,6.79,406.00,371.00,378.30,"366,150","144,522,538.40"
2024-08-08,400.00,-0.99,418.00,395.00,412.00,"337,230","136,547,934.70"
2024-08-11,412.00,3,424.00,397.10,408.00,"349,102","142,803,808.10"
2024-08-12,422.00,2.43,430.40,415.00,420.00,"388,972","164,506,598.20"
2024-08-13,414.00,-1.9,430.40,400.00,430.00,"376,483","154,422,960.90"
2024-08-14,416.00,0.48,429.00,397.80,405.80,"409,756","167,220,345.20"
2024-08-15,442.00,6.25,457.60,415.00,424.00,"773,605","342,348,453.20"
2024-08-18,425.50,-3.73,459.00,425.00,437.00,"451,820","197,937,220.20"
2024-08-21,425.60,0.02,436.20,418.00,430.00,"249,017","105,933,708.10"
2024-08-22,427.00,0.33,442.00,420.60,430.00,"231,703","99,890,217.00"
2024-08-25,421.00,-1.41,434.50,418.00,430.00,"348,688","147,844,769.70"
2024-08-27,415.00,-1.43,433.50,412.10,422.10,"507,869","214,490,028.60"
2024-08-28,429.00,3.37,440.00,406.70,406.70,"482,920","208,661,166.70"
2024-08-29,449.90,4.87,462.00,423.00,429.00,"721,236","319,450,968.20"
2024-09-01,450.00,0.02,464.00,446.00,458.00,"398,659","180,773,578.70"
2024-09-02,463.00,2.89,465.00,444.30,453.00,"481,981","220,368,270.10"
2024-09-03,459.00,-0.86,477.00,457.00,470.00,"406,748","189,602,289.40"
2024-09-04,442.50,-3.59,468.00,437.00,468.00,"338,984","151,076,377.10"
2024-09-05,433.00,-2.15,448.90,431.50,437.00,"238,960","104,558,414.70"
2024-09-08,431.00,-0.46,444.00,427.50,441.00,"244,649","106,083,553.30"
2024-09-09,418.50,-2.9,438.00,417.50,432.00,"270,385","113,897,933.40"
2024-09-10,405.10,-3.2,429.00,402.00,425.00,"168,871","70,355,706.60"
2024-09-11,407.90,0.69,417.00,405.00,413.20,"151,219","61,964,127.60"
2024-09-12,425.10,4.22,429.90,406.70,414.90,"243,392","102,299,561.30"
2024-09-15,409.00,-3.79,433.60,409.00,433.60,"205,884","87,041,066.80"
2024-09-16,400.00,-2.2,417.10,400.00,416.00,"137,368","55,630,707.00"
2024-09-18,399.00,-0.25,418.00,395.10,405.00,"113,142","45,554,446.90"
2024-09-22,390.10,-2.23,414.90,390.00,406.90,"95,880","38,281,495.90"
2024-09-23,376.00,-3.61,412.00,373.40,397.00,"113,311","43,523,604.00"
2024-04-22,228.20,-0.78,234.00,228.10,230.10,"9,143","2,115,000.10"
2024-04-24,226.70,-0.66,232.50,226.10,226.10,"8,675","1,981,935.60"
2024-04-25,226.00,-0.31,231.00,225.10,225.10,"23,798","5,391,715.30"
2024-04-28,228.00,0.88,231.40,226.00,226.00,"14,113","3,221,663.20"
2024-04-29,227.00,-0.44,231.40,226.00,226.00,"25,580","5,875,595.10"
2024-04-30,233.90,3.04,240.00,225.50,225.50,"44,267","10,261,515.80"
2024-05-02,232.90,-0.43,240.00,230.10,234.00,"11,062","2,591,501.80"
2024-05-05,226.00,-2.96,232.00,226.00,228.50,"23,543","5,367,931.10"
2024-05-06,227.00,0.44,228.00,224.50,226.00,"29,167","6,597,744.50"
2024-05-07,226.00,-0.44,228.00,224.40,228.00,"12,281","2,770,016.70"
2024-05-08,226.00,0,230.50,223.20,225.00,"13,670","3,098,566.30"
2024-05-09,229.90,1.73,231.00,225.10,229.00,"30,741","7,040,901.80"
2024-05-12,228.00,-0.83,234.00,226.10,227.00,"15,312","3,498,424.30"
2024-05-13,227.90,-0.04,232.50,226.00,232.50,"10,593","2,412,991.00"
2024-05-14,236.00,3.55,239.60,229.10,232.40,"44,900","10,551,673.70"
2024-05-15,235.00,-0.42,245.00,231.00,240.70,"22,447","5,366,937.40"
2024-05-16,232.00,-1.28,239.40,230.30,230.30,"30,242","7,094,756.80"
2024-05-19,238.00,2.59,240.90,233.00,236.60,"26,929","6,384,759.90"
2024-05-20,241.50,1.47,246.00,238.20,242.60,"54,708","13,190,358.90"
2024-05-21,245.00,1.45,247.80,238.30,243.10,"52,546","12,823,408.70"
2024-05-22,245.00,0,249.00,240.60,249.00,"28,411","6,966,397.30"
2024-05-26,239.00,-2.45,247.00,235.30,246.00,"27,489","6,626,787.60"
2024-05-27,239.00,0,243.00,236.10,240.00,"19,663","4,703,156.60"
2024-05-29,232.00,-2.93,248.50,232.00,243.70,"31,361","7,425,999.10"
2024-05-30,231.00,-0.43,237.90,230.00,235.00,"24,668","5,752,649.40"
2024-06-02,231.00,0,238.00,229.00,235.60,"50,693","11,733,573.20"
2024-06-03,231.90,0.39,235.60,230.10,230.10,"18,255","4,242,270.10"
2024-06-04,232.00,0.04,235.00,229.10,229.10,"17,999","4,172,182.30"
2024-06-05,229.90,-0.91,233.00,228.50,229.00,"19,638","4,515,089.90"
2024-06-06,229.00,-0.39,233.00,227.10,233.00,"27,475","6,315,352.60"
2024-06-09,229.90,0.39,232.00,227.00,231.00,"32,837","7,508,232.70"
2024-06-10,239.90,4.35,247.90,229.90,229.90,"81,854","19,518,567.80"
2024-06-11,254.00,5.88,261.90,240.00,240.00,"173,169","43,814,490.20"
2024-06-12,254.00,0,262.50,249.90,250.00,"110,024","28,071,509.00"
2024-06-13,265.00,4.33,270.00,250.90,254.00,"191,220","50,274,125.20"
2024-06-16,270.00,1.89,279.00,261.20,270.30,"267,597","72,935,505.20"
2024-06-18,262.00,-2.96,272.00,261.00,270.10,"155,591","41,434,785.60"
2024-06-19,268.90,2.63,276.00,262.00,262.00,"186,801","50,245,438.40"
2024-06-20,265.40,-1.3,272.00,264.00,272.00,"61,185","16,283,771.10"
2024-06-23,258.10,-2.75,267.00,257.00,267.00,"86,669","22,607,966.10"
2024-06-24,255.00,-1.2,266.00,254.80,256.10,"91,037","23,610,396.90"
2024-06-25,258.20,1.25,263.20,251.10,253.40,"73,956","19,184,212.30"
2024-06-26,253.70,-1.74,263.00,253.70,263.00,"40,001","10,298,254.80"
2024-06-27,254.60,0.35,258.00,249.10,256.00,"34,750","8,769,328.00"
2024-06-30,246.00,-3.38,252.00,246.00,251.10,"22,886","5,703,567.80"
2024-07-01,253.00,2.85,257.00,246.00,246.10,"52,716","13,205,145.50"
2024-07-02,256.30,1.3,270.00,253.10,258.00,"76,250","19,801,882.80"
2024-07-03,254.90,-0.55,257.00,252.00,254.00,"26,219","6,644,781.50"
2024-07-04,252.20,-1.06,257.00,252.10,255.00,"44,853","11,393,001.30"
2024-07-07,254.00,0.71,256.70,253.20,255.00,"33,014","8,406,998.70"
2024-07-08,251.00,-1.18,259.00,250.20,250.20,"27,665","6,976,386.60"
2024-07-09,255.00,1.59,255.00,250.00,250.10,"36,560","9,253,671.30"
2024-07-10,258.00,1.18,259.90,253.00,259.00,"49,262","12,624,731.00"
2024-07-11,266.30,3.22,266.30,256.00,259.00,"150,498","39,693,590.20"
2024-07-14,269.50,1.2,282.00,267.00,271.60,"84,911","22,988,535.10"
2024-07-15,268.20,-0.48,274.80,267.00,274.00,"68,934","18,618,656.80"
2024-07-16,285.00,6.26,289.00,268.00,270.00,"215,541","60,701,059.90"
2024-07-17,286.40,0.49,294.00,281.50,285.10,"186,266","53,379,497.30"
2024-07-18,303.00,5.8,303.00,285.00,290.00,"359,724","105,927,602.10"
2024-07-21,321.00,5.94,324.00,298.00,309.00,"365,342","113,765,567.00"
2024-07-22,333.90,4.02,337.00,316.00,325.00,"404,105","132,652,459.12"
2024-07-23,348.50,4.37,349.90,327.00,340.00,"220,357","76,052,975.50"
2024-07-24,335.00,-3.87,351.00,327.00,351.00,"348,585","117,198,852.60"
2024-07-25,332.00,-0.9,340.00,328.20,340.00,"300,718","99,999,024.70"
2024-07-28,334.00,0.6,349.00,326.50,338.60,"159,019","52,819,132.90"
2024-07-29,341.00,2.1,353.00,331.00,331.00,"354,002","122,402,249.90"
2024-07-30,363.00,6.45,365.00,341.00,345.00,"418,059","148,447,854.90"
2024-07-31,385.00,6.06,397.80,370.00,370.20,"407,836","157,853,911.40"
2024-08-01,387.00,0.52,396.00,378.10,387.00,"350,339","135,418,076.10"
2024-08-05,399.50,3.23,407.00,376.00,394.00,"373,912","147,627,954.30"
2024-08-06,378.30,-5.31,414.00,378.00,402.00,"575,945","228,878,034.20"
2024-08-07,404.00,6.79,406.00,371.00,378.30,"366,150","144,522,538.40"
2024-08-08,400.00,-0.99,418.00,395.00,412.00,"337,230","136,547,934.70"
2024-08-11,412.00,3,424.00,397.10,408.00,"349,102","142,803,808.10"
2024-08-12,422.00,2.43,430.40,415.00,420.00,"388,972","164,506,598.20"
2024-08-13,414.00,-1.9,430.40,400.00,430.00,"376,483","154,422,960.90"
2024-08-14,416.00,0.48,429.00,397.80,405.80,"409,756","167,220,345.20"
2024-08-15,442.00,6.25,457.60,415.00,424.00,"773,605","342,348,453.20"
2024-08-18,425.50,-3.73,459.00,425.00,437.00,"451,820","197,937,220.20"
2024-08-21,425.60,0.02,436.20,418.00,430.00,"249,017","105,933,708.10"
2024-08-22,427.00,0.33,442.00,420.60,430.00,"231,703","99,890,217.00"
2024-08-25,421.00,-1.41,434.50,418.00,430.00,"348,688","147,844,769.70"
2024-08-27,415.00,-1.43,433.50,412.10,422.10,"507,869","214,490,028.60"
2024-08-28,429.00,3.37,440.00,406.70,406.70,"482,920","208,661,166.70"
2024-08-29,449.90,4.87,462.00,423.00,429.00,"721,236","319,450,968.20"
2024-09-01,450.00,0.02,464.00,446.00,458.00,"398,659","180,773,578.70"
2024-09-02,463.00,2.89,465.00,444.30,453.00,"481,981","220,368,270.10"
2024-09-03,459.00,-0.86,477.00,457.00,470.00,"406,748","189,602,289.40"
2024-09-04,442.50,-3.59,468.00,437.00,468.00,"338,984","151,076,377.10"
2024-09-05,433.00,-2.15,448.90,431.50,437.00,"238,960","104,558,414.70"
2024-09-08,431.00,-0.46,444.00,427.50,441.00,"244,649","106,083,553.30"
2024-09-09,418.50,-2.9,438.00,417.50,432.00,"270,385","113,897,933.40"
2024-09-10,405.10,-3.2,429.00,402.00,425.00,"168,871","70,355,706.60"
2024-09-11,407.90,0.69,417.00,405.00,413.20,"151,219","61,964,127.60"
2024-09-12,425.10,4.22,429.90,406.70,414.90,"243,392","102,299,561.30"
2024-09-15,409.00,-3.79,433.60,409.00,433.60,"205,884","87,041,066.80"
2024-09-16,400.00,-2.2,417.10,400.00,416.00,"137,368","55,630,707.00"
2024-09-18,399.00,-0.25,418.00,395.10,405.00,"113,142","45,554,446.90"
2024-09-22,390.10,-2.23,414.90,390.00,406.90,"95,880","38,281,495.90"
2024-09-23,376.00,-3.61,412.00,373.40,397.00,"113,311","43,523,604.00"
2024-04-22,228.20,-0.78,234.00,228.10,230.10,"9,143","2,115,000.10"
2024-04-24,226.70,-0.66,232.50,226.10,226.10,"8,675","1,981,935.60"
2024-04-25,226.00,-0.31,231.00,225.10,225.10,"23,798","5,391,715.30"
2024-04-28,228.00,0.88,231.40,226.00,226.00,"14,113","3,221,663.20"
2024-04-29,227.00,-0.44,231.40,226.00,226.00,"25,580","5,875,595.10"
2024-04-30,233.90,3.04,240.00,225.50,225.50,"44,267","10,261,515.80"
2024-05-02,232.90,-0.43,240.00,230.10,234.00,"11,062","2,591,501.80"
2024-05-05,226.00,-2.96,232.00,226.00,228.50,"23,543","5,367,931.10"
2024-05-06,227.00,0.44,228.00,224.50,226.00,"29,167","6,597,744.50"
2024-05-07,226.00,-0.44,228.00,224.40,228.00,"12,281","2,770,016.70"
2024-05-08,226.00,0,230.50,223.20,225.00,"13,670","3,098,566.30"
2024-05-09,229.90,1.73,231.00,225.10,229.00,"30,741","7,040,901.80"
2024-05-12,228.00,-0.83,234.00,226.10,227.00,"15,312","3,498,424.30"
2024-05-13,227.90,-0.04,232.50,226.00,232.50,"10,593","2,412,991.00"
2024-05-14,236.00,3.55,239.60,229.10,232.40,"44,900","10,551,673.70"
2024-05-15,235.00,-0.42,245.00,231.00,240.70,"22,447","5,366,937.40"
2024-05-16,232.00,-1.28,239.40,230.30,230.30,"30,242","7,094,756.80"
2024-05-19,238.00,2.59,240.90,233.00,236.60,"26,929","6,384,759.90"
2024-05-20,241.50,1.47,246.00,238.20,242.60,"54,708","13,190,358.90"
2024-05-21,245.00,1.45,247.80,238.30,243.10,"52,546","12,823,408.70"
2024-05-22,245.00,0,249.00,240.60,249.00,"28,411","6,966,397.30"
2024-05-26,239.00,-2.45,247.00,235.30,246.00,"27,489","6,626,787.60"
2024-05-27,239.00,0,243.00,236.10,240.00,"19,663","4,703,156.60"
2024-05-29,232.00,-2.93,248.50,232.00,243.70,"31,361","7,425,999.10"
2024-05-30,231.00,-0.43,237.90,230.00,235.00,"24,668","5,752,649.40"
2024-06-02,231.00,0,238.00,229.00,235.60,"50,693","11,733,573.20"
2024-06-03,231.90,0.39,235.60,230.10,230.10,"18,255","4,242,270.10"
2024-06-04,232.00,0.04,235.00,229.10,229.10,"17,999","4,172,182.30"
2024-06-05,229.90,-0.91,233.00,228.50,229.00,"19,638","4,515,089.90"
2024-06-06,229.00,-0.39,233.00,227.10,233.00,"27,475","6,315,352.60"
2024-06-09,229.90,0.39,232.00,227.00,231.00,"32,837","7,508,232.70"
2024-06-10,239.90,4.35,247.90,229.90,229.90,"81,854","19,518,567.80"
2024-06-11,254.00,5.88,261.90,240.00,240.00,"173,169","43,814,490.20"
2024-06-12,254.00,0,262.50,249.90,250.00,"110,024","28,071,509.00"
2024-06-13,265.00,4.33,270.00,250.90,254.00,"191,220","50,274,125.20"
2024-06-16,270.00,1.89,279.00,261.20,270.30,"267,597","72,935,505.20"
2024-06-18,262.00,-2.96,272.00,261.00,270.10,"155,591","41,434,785.60"
2024-06-19,268.90,2.63,276.00,262.00,262.00,"186,801","50,245,438.40"
2024-06-20,265.40,-1.3,272.00,264.00,272.00,"61,185","16,283,771.10"
2024-06-23,258.10,-2.75,267.00,257.00,267.00,"86,669","22,607,966.10"
2024-06-24,255.00,-1.2,266.00,254.80,256.10,"91,037","23,610,396.90"
2024-06-25,258.20,1.25,263.20,251.10,253.40,"73,956","19,184,212.30"
2024-06-26,253.70,-1.74,263.00,253.70,263.00,"40,001","10,298,254.80"
2024-06-27,254.60,0.35,258.00,249.10,256.00,"34,750","8,769,328.00"
2024-06-30,246.00,-3.38,252.00,246.00,251.10,"22,886","5,703,567.80"
2024-07-01,253.00,2.85,257.00,246.00,246.10,"52,716","13,205,145.50"
2024-07-02,256.30,1.3,270.00,253.10,258.00,"76,250","19,801,882.80"
2024-07-03,254.90,-0.55,257.00,252.00,254.00,"26,219","6,644,781.50"
2024-07-04,252.20,-1.06,257.00,252.10,255.00,"44,853","11,393,001.30"
2024-07-07,254.00,0.71,256.70,253.20,255.00,"33,014","8,406,998.70"
2024-07-08,251.00,-1.18,259.00,250.20,250.20,"27,665","6,976,386.60"
2024-07-09,255.00,1.59,255.00,250.00,250.10,"36,560","9,253,671.30"
2024-07-10,258.00,1.18,259.90,253.00,259.00,"49,262","12,624,731.00"
2024-07-11,266.30,3.22,266.30,256.00,259.00,"150,498","39,693,590.20"
2024-07-14,269.50,1.2,282.00,267.00,271.60,"84,911","22,988,535.10"
2024-07-15,268.20,-0.48,274.80,267.00,274.00,"68,934","18,618,656.80"
2024-07-16,285.00,6.26,289.00,268.00,270.00,"215,541","60,701,059.90"
2024-07-17,286.40,0.49,294.00,281.50,285.10,"186,266","53,379,497.30"
2024-07-18,303.00,5.8,303.00,285.00,290.00,"359,724","105,927,602.10"
2024-07-21,321.00,5.94,324.00,298.00,309.00,"365,342","113,765,567.00"
2024-07-22,333.90,4.02,337.00,316.00,325.00,"404,105","132,652,459.12"
2024-07-23,348.50,4.37,349.90,327.00,340.00,"220,357","76,052,975.50"
2024-07-24,335.00,-3.87,351.00,327.00,351.00,"348,585","117,198,852.60"
2024-07-25,332.00,-0.9,340.00,328.20,340.00,"300,718","99,999,024.70"
2024-07-28,334.00,0.6,349.00,326.50,338.60,"159,019","52,819,132.90"
2024-07-29,341.00,2.1,353.00,331.00,331.00,"354,002","122,402,249.90"
2024-07-30,363.00,6.45,365.00,341.00,345.00,"418,059","148,447,854.90"
2024-07-31,385.00,6.06,397.80,370.00,370.20,"407,836","157,853,911.40"
2024-08-01,387.00,0.52,396.00,378.10,387.00,"350,339","135,418,076.10"
2024-08-05,399.50,3.23,407.00,376.00,394.00,"373,912","147,627,954.30"
2024-08-06,378.30,-5.31,414.00,378.00,402.00,"575,945","228,878,034.20"
2024-08-07,404.00,6.79,406.00,371.00,378.30,"366,150","144,522,538.40"
2024-08-08,400.00,-0.99,418.00,395.00,412.00,"337,230","136,547,934.70"
2024-08-11,412.00,3,424.00,397.10,408.00,"349,102","142,803,808.10"
2024-08-12,422.00,2.43,430.40,415.00,420.00,"388,972","164,506,598.20"
2024-08-13,414.00,-1.9,430.40,400.00,430.00,"376,483","154,422,960.90"
2024-08-14,416.00,0.48,429.00,397.80,405.80,"409,756","167,220,345.20"
2024-08-15,442.00,6.25,457.60,415.00,424.00,"773,605","342,348,453.20"
2024-08-18,425.50,-3.73,459.00,425.00,437.00,"451,820","197,937,220.20"
2024-08-21,425.60,0.02,436.20,418.00,430.00,"249,017","105,933,708.10"
2024-08-22,427.00,0.33,442.00,420.60,430.00,"231,703","99,890,217.00"
2024-08-25,421.00,-1.41,434.50,418.00,430.00,"348,688","147,844,769.70"
2024-08-27,415.00,-1.43,433.50,412.10,422.10,"507,869","214,490,028.60"
2024-08-28,429.00,3.37,440.00,406.70,406.70,"482,920","208,661,166.70"
2024-08-29,449.90,4.87,462.00,423.00,429.00,"721,236","319,450,968.20"
2024-09-01,450.00,0.02,464.00,446.00,458.00,"398,659","180,773,578.70"
2024-09-02,463.00,2.89,465.00,444.30,453.00,"481,981","220,368,270.10"
2024-09-03,459.00,-0.86,477.00,457.00,470.00,"406,748","189,602,289.40"
2024-09-04,442.50,-3.59,468.00,437.00,468.00,"338,984","151,076,377.10"
2024-09-05,433.00,-2.15,448.90,431.50,437.00,"238,960","104,558,414.70"
2024-09-08,431.00,-0.46,444.00,427.50,441.00,"244,649","106,083,553.30"
2024-09-09,418.50,-2.9,438.00,417.50,432.00,"270,385","113,897,933.40"
2024-09-10,405.10,-3.2,429.00,402.00,425.00,"168,871","70,355,706.60"
2024-09-11,407.90,0.69,417.00,405.00,413.20,"151,219","61,964,127.60"
2024-09-12,425.10,4.22,429.90,406.70,414.90,"243,392","102,299,561.30"
2024-09-15,409.00,-3.79,433.60,409.00,433.60,"205,884","87,041,066.80"
2024-09-16,400.00,-2.2,417.10,400.00,416.00,"137,368","55,630,707.00"
2024-09-18,399.00,-0.25,418.00,395.10,405.00,"113,142","45,554,446.90"
2024-09-22,390.10,-2.23,414.90,390.00,406.90,"95,880","38,281,495.90"
2024-09-23,376.00,-3.61,412.00,373.40,397.00,"113,311","43,523,604.00"
2024-04-22,228.20,-0.78,234.00,228.10,230.10,"9,143","2,115,000.10"
2024-04-24,226.70,-0.66,232.50,226.10,226.10,"8,675","1,981,935.60"
2024-04-25,226.00,-0.31,231.00,225.10,225.10,"23,798","5,391,715.30"
2024-04-28,228.00,0.88,231.40,226.00,226.00,"14,113","3,221,663.20"
2024-04-29,227.00,-0.44,231.40,226.00,226.00,"25,580","5,875,595.10"
2024-04-30,233.90,3.04,240.00,225.50,225.50,"44,267","10,261,515.80"
2024-05-02,232.90,-0.43,240.00,230.10,234.00,"11,062","2,591,501.80"
2024-05-05,226.00,-2.96,232.00,226.00,228.50,"23,543","5,367,931.10"
2024-05-06,227.00,0.44,228.00,224.50,226.00,"29,167","6,597,744.50"
2024-05-07,226.00,-0.44,228.00,224.40,228.00,"12,281","2,770,016.70"
2024-05-08,226.00,0,230.50,223.20,225.00,"13,670","3,098,566.30"
2024-05-09,229.90,1.73,231.00,225.10,229.00,"30,741","7,040,901.80"
2024-05-12,228.00,-0.83,234.00,226.10,227.00,"15,312","3,498,424.30"
2024-05-13,227.90,-0.04,232.50,226.00,232.50,"10,593","2,412,991.00"
2024-05-14,236.00,3.55,239.60,229.10,232.40,"44,900","10,551,673.70"
2024-05-15,235.00,-0.42,245.00,231.00,240.70,"22,447","5,366,937.40"
2024-05-16,232.00,-1.28,239.40,230.30,230.30,"30,242","7,094,756.80"
2024-05-19,238.00,2.59,240.90,233.00,236.60,"26,929","6,384,759.90"
2024-05-20,241.50,1.47,246.00,238.20,242.60,"54,708","13,190,358.90"
2024-05-21,245.00,1.45,247.80,238.30,243.10,"52,546","12,823,408.70"
2024-05-22,245.00,0,249.00,240.60,249.00,"28,411","6,966,397.30"
2024-05-26,239.00,-2.45,247.00,235.30,246.00,"27,489","6,626,787.60"
2024-05-27,239.00,0,243.00,236.10,240.00,"19,663","4,703,156.60"
2024-05-29,232.00,-2.93,248.50,232.00,243.70,"31,361","7,425,999.10"
2024-05-30,231.00,-0.43,237.90,230.00,235.00,"24,668","5,752,649.40"
2024-06-02,231.00,0,238.00,229.00,235.60,"50,693","11,733,573.20"
2024-06-03,231.90,0.39,235.60,230.10,230.10,"18,255","4,242,270.10"
2024-06-04,232.00,0.04,235.00,229.10,229.10,"17,999","4,172,182.30"
2024-06-05,229.90,-0.91,233.00,228.50,229.00,"19,638","4,515,089.90"
2024-06-06,229.00,-0.39,233.00,227.10,233.00,"27,475","6,315,352.60"
2024-06-09,229.90,0.39,232.00,227.00,231.00,"32,837","7,508,232.70"
2024-06-10,239.90,4.35,247.90,229.90,229.90,"81,854","19,518,567.80"
2024-06-11,254.00,5.88,261.90,240.00,240.00,"173,169","43,814,490.20"
2024-06-12,254.00,0,262.50,249.90,250.00,"110,024","28,071,509.00"
2024-06-13,265.00,4.33,270.00,250.90,254.00,"191,220","50,274,125.20"
2024-06-16,270.00,1.89,279.00,261.20,270.30,"267,597","72,935,505.20"
2024-06-18,262.00,-2.96,272.00,261.00,270.10,"155,591","41,434,785.60"
